"DataValue","LocationAbbr","Topic","YearEnd","YearStart","Percent"
4454,"MN","Overarching Conditions",2016,2016,0.00372664289541511
292,"VA","Overarching Conditions",2016,2016,0.00046891435839693
92.9,"HI","Reproductive Health",2016,2016,0.00077608897438213
16497,"TX","Overarching Conditions",2016,2016,0.00964900062568478
636,"NV","Overarching Conditions",2016,2016,0.000693966932999391
562.2,"ME","Overarching Conditions",2016,2016,0.00193992505512586
907,"KY","Overarching Conditions",2016,2016,0.000406695422708484
205.4,"MD","Overarching Conditions",2016,2016,0.000111649750189391
47.4,"CO","Reproductive Health",2016,2016,6.14308656066455e-05
520.4,"MT","Overarching Conditions",2016,2016,0.0042981008819779
88.6,"WA","Reproductive Health",2016,2016,7.50012077649342e-05
565.9,"WA","Overarching Conditions",2016,2016,0.000479042702868807
807.5,"LA","Overarching Conditions",2016,2016,0.00186831418274662
504.7,"UT","Overarching Conditions",2016,2016,0.00335452638068803
487.4,"NJ","Overarching Conditions",2016,2016,0.000181868236119643
94,"NJ","Reproductive Health",2016,2016,3.50751214510596e-05
91.3,"WY","Reproductive Health",2016,2016,0.00111784196995833
0.44,"NE","Overarching Conditions",2016,2016,1.04174585809541e-06
0.48,"NM","Overarching Conditions",2016,2016,2.56872709618566e-06
0.46,"OH","Overarching Conditions",2016,2016,3.98969925568952e-07
48,"KS","Overarching Conditions",2016,2016,0.000183738162094725
7620,"WI","Overarching Conditions",2016,2016,0.00454524390360364
4764,"IL","Overarching Conditions",2016,2016,0.00465111279484519
86.4,"US","Reproductive Health",2016,2016,5.36240639084096e-06
88.2,"NM","Reproductive Health",2016,2016,0.000472003603924115
902,"OK","Overarching Conditions",2016,2016,0.00203861862388407
576.1,"WY","Overarching Conditions",2016,2016,0.0070535460995947
334.6,"ID","Overarching Conditions",2016,2016,0.00251538493170158
92.4,"PA","Reproductive Health",2016,2016,7.44677964296415e-05
91.2,"WA","Reproductive Health",2016,2016,7.72021461417833e-05
7802,"GA","Overarching Conditions",2016,2016,0.0108631882112381
708,"HI","Overarching Conditions",2016,2016,0.00591465009539879
519.5,"WI","Overarching Conditions",2016,2016,0.000309875880304736
3914,"MI","Overarching Conditions",2016,2016,0.00138974631533832
85.4,"NJ","Reproductive Health",2016,2016,3.18661209778775e-05
85.1,"WI","Reproductive Health",2016,2016,5.07611884772533e-05
269.9,"LA","Overarching Conditions",2016,2016,0.00062446810888336
110,"SC","Overarching Conditions",2016,2016,0.000231828326319192
35.2,"CO","Reproductive Health",2016,2016,4.56195457669604e-05
3500,"SC","Overarching Conditions",2016,2016,0.00737635583742884
545.9,"NC","Overarching Conditions",2016,2016,0.000156947790913411
83.8,"OK","Reproductive Health",2016,2016,0.000189397162618054
611.4,"OR","Overarching Conditions",2016,2016,0.000828805853706357
295.1,"MO","Overarching Conditions",2016,2016,0.000490394784752003
353.4,"WA","Overarching Conditions",2016,2016,0.00029915831629941
461.4,"NE","Overarching Conditions",2016,2016,0.00109241258846642
751.6,"OH","Overarching Conditions",2016,2016,0.000651882165342662
91.4,"ME","Reproductive Health",2016,2016,0.000315384471786737
400,"ND","Overarching Conditions",2016,2016,0.0042724242995841
36,"DE","Overarching Conditions",2016,2016,0.000283240405565643
846.9,"OH","Overarching Conditions",2016,2016,0.000734538326009447
748.8,"PA","Overarching Conditions",2016,2016,0.0006034792853519
1951,"HI","Overarching Conditions",2016,2016,0.0162987038645806
95.3,"NH","Reproductive Health",2016,2016,0.000696241363282962
503.6,"VT","Overarching Conditions",2016,2016,0.00243070898655219
86.7,"WI","Reproductive Health",2016,2016,5.17155703992698e-05
272.7,"MS","Overarching Conditions",2016,2016,0.000318133827666871
684.8,"OR","Overarching Conditions",2016,2016,0.000928305934933126
0.46,"WV","Overarching Conditions",2016,2016,7.06676346289107e-07
236,"MD","Overarching Conditions",2016,2016,0.000128283062535036
608.6,"WA","Overarching Conditions",2016,2016,0.000515188883134752
358,"GA","Overarching Conditions",2016,2016,0.000498464673112437
430.5,"VA","Overarching Conditions",2016,2016,0.000691327504417391
425.3,"MN","Overarching Conditions",2016,2016,0.000355846704854074
90.7,"UT","Reproductive Health",2016,2016,0.000602844348580156
805.8,"NC","Overarching Conditions",2016,2016,0.000231669774533847
625.5,"NH","Overarching Conditions",2016,2016,0.00456976886394011
0.44,"WI","Overarching Conditions",2016,2016,2.62455028554541e-07
5143,"OK","Overarching Conditions",2016,2016,0.0116237423310818
1925,"WV","Overarching Conditions",2016,2016,0.00295728688392724
77,"IA","Overarching Conditions",2016,2016,7.8872866179112e-05
110,"ID","Overarching Conditions",2016,2016,0.000826934675693886
81.4,"NJ","Reproductive Health",2016,2016,3.0373562618258e-05
389,"IL","Overarching Conditions",2016,2016,0.000379782299998904
144,"LA","Overarching Conditions",2016,2016,0.000333173055499088
85.8,"LA","Reproductive Health",2016,2016,0.000198515612234873
7761,"NJ","Overarching Conditions",2016,2016,0.00289593635725184
6184,"TN","Overarching Conditions",2016,2016,0.00915928813728219
946.2,"KS","Overarching Conditions",2016,2016,0.00362193852029227
18792,"NC","Overarching Conditions",2016,2016,0.0054027530442294
2186,"NH","Overarching Conditions",2016,2016,0.0159704472207404
0.43,"WY","Overarching Conditions",2016,2016,5.26475407537879e-06
93.2,"NY","Reproductive Health",2016,2016,1.63150331510183e-05
0.45,"MN","Overarching Conditions",2016,2016,3.76513090017243e-07
91.9,"VA","Reproductive Health",2016,2016,0.000147579553207801
92.6,"IL","Reproductive Health",2016,2016,9.0405760873775e-05
3201,"UT","Overarching Conditions",2016,2016,0.0212756864366602
98.8,"CT","Reproductive Health",2016,2016,0.000316525173826943
224,"WI","Overarching Conditions",2016,2016,0.000133613469082312
88.2,"US","Reproductive Health",2016,2016,5.47412319065015e-06
16797,"NY","Overarching Conditions",2016,2016,0.00294038210126238
4864,"IA","Overarching Conditions",2016,2016,0.00498230676747014
614.2,"NE","Overarching Conditions",2016,2016,0.00145418251373228
1029,"NM","Overarching Conditions",2016,2016,0.00550670871244801
3897,"NM","Overarching Conditions",2016,2016,0.0208548531121573
600,"KS","Overarching Conditions",2016,2016,0.00229672702618407
53,"WY","Overarching Conditions",2016,2016,0.000648911548825757
431.6,"ID","Overarching Conditions",2016,2016,0.00324459096390437
1094,"WV","Overarching Conditions",2016,2016,0.0016806607018267
1111,"KY","Overarching Conditions",2016,2016,0.000498168263097161
85.1,"DE","Reproductive Health",2016,2016,0.000669548847601005
803,"TN","Overarching Conditions",2016,2016,0.00118934482118978
552.1,"MI","Overarching Conditions",2016,2016,0.00019603447641755
257.7,"SC","Overarching Conditions",2016,2016,0.000543110542658689
10087,"TX","Overarching Conditions",2016,2016,0.00589982841191019
204.4,"MO","Overarching Conditions",2016,2016,0.000339670260939713
0.48,"MS","Overarching Conditions",2016,2016,5.59971533847077e-07
1034,"NY","Overarching Conditions",2016,2016,0.000181005839894344
599.4,"DE","Overarching Conditions",2016,2016,0.00471595275266795
873.9,"NM","Overarching Conditions",2016,2016,0.00467668876949302
20218,"IL","Overarching Conditions",2016,2016,0.0197389165588119
30,"NE","Overarching Conditions",2016,2016,7.10281266883237e-05
936.7,"NE","Overarching Conditions",2016,2016,0.00221773487563176
28,"VA","Overarching Conditions",2016,2016,4.49643905312124e-05
73.1,"WY","Reproductive Health",2016,2016,0.000895008192814393
218,"MN","Overarching Conditions",2016,2016,0.000182399674719464
150,"NC","Overarching Conditions",2016,2016,4.31254234054071e-05
363.4,"NY","Overarching Conditions",2016,2016,6.361462496867e-05
1622,"SD","Overarching Conditions",2016,2016,0.00693388099878495
10148,"MD","Overarching Conditions",2016,2016,0.00551617168900654
698.1,"VT","Overarching Conditions",2016,2016,0.00336949551928531
261.4,"IA","Overarching Conditions",2016,2016,0.000267758015834024
0.48,"MA","Overarching Conditions",2016,2016,3.25701109126951e-07
675.2,"GA","Overarching Conditions",2016,2016,0.000940121081803121
242,"IN","Overarching Conditions",2016,2016,0.000376349758190615
909,"TX","Overarching Conditions",2016,2016,0.000531668883357427
582.7,"MT","Overarching Conditions",2016,2016,0.00481265062246065
539.1,"WA","Overarching Conditions",2016,2016,0.000456356107292055
0.43,"UT","Overarching Conditions",2016,2016,2.8580272314164e-06
1170,"HI","Overarching Conditions",2016,2016,0.00977420990341326
647.4,"LA","Overarching Conditions",2016,2016,0.00149789052868132
47,"MS","Overarching Conditions",2016,2016,5.48305460225263e-05
951,"TN","Overarching Conditions",2016,2016,0.00140855158773534
631.8,"MA","Overarching Conditions",2016,2016,0.000428704084888349
499,"DE","Overarching Conditions",2016,2016,0.00392602673270155
829,"SD","Overarching Conditions",2016,2016,0.0035438886239166
121,"OH","Overarching Conditions",2016,2016,0.000104946436943137
0.45,"ME","Overarching Conditions",2016,2016,1.55276818713382e-06
371.9,"IL","Overarching Conditions",2016,2016,0.000363087499664762
1604,"NE","Overarching Conditions",2016,2016,0.00379763717360237
525.3,"ND","Overarching Conditions",2016,2016,0.00561076121142882
818.1,"FL","Overarching Conditions",2016,2016,0.000106575351491625
518,"NE","Overarching Conditions",2016,2016,0.00122641898748506
528.7,"ID","Overarching Conditions",2016,2016,0.00397454875490325
203,"MA","Overarching Conditions",2016,2016,0.000137744427401606
805.5,"UT","Overarching Conditions",2016,2016,0.00535381612768815
94.2,"CO","Reproductive Health",2016,2016,0.000122084125319536
812.5,"NC","Overarching Conditions",2016,2016,0.000233596043445955
692.4,"HI","Overarching Conditions",2016,2016,0.00578432729668662
684,"RI","Overarching Conditions",2016,2016,0.00174377078041314
678,"OR","Overarching Conditions",2016,2016,0.000919087943756804
746.4,"IL","Overarching Conditions",2016,2016,0.000728713390023603
666.3,"NM","Overarching Conditions",2016,2016,0.00356571430039272
91,"IL","Reproductive Health",2016,2016,8.88436742928027e-05
7530,"MS","Overarching Conditions",2016,2016,0.00878455343722602
410.6,"KS","Overarching Conditions",2016,2016,0.0015717268615853
640.6,"UT","Overarching Conditions",2016,2016,0.00425779591731475
537.8,"SD","Overarching Conditions",2016,2016,0.00229903896494855
961.6,"WV","Overarching Conditions",2016,2016,0.00147726081432958
590.1,"OH","Overarching Conditions",2016,2016,0.000511809028430954
478.9,"MD","Overarching Conditions",2016,2016,0.000260316773932325
86.9,"LA","Reproductive Health",2016,2016,0.000201060684186602
0.47,"SC","Overarching Conditions",2016,2016,9.9053921245473e-07
447.6,"ME","Overarching Conditions",2016,2016,0.00154448675680244
0.51,"NY","Overarching Conditions",2016,2016,8.92775419208082e-08
960,"WY","Overarching Conditions",2016,2016,0.0117538695636364
480,"OR","Overarching Conditions",2016,2016,0.000650681730093313
242.2,"GA","Overarching Conditions",2016,2016,0.000337229452033051
817.4,"KS","Overarching Conditions",2016,2016,0.00312890778533809
1462,"MT","Overarching Conditions",2016,2016,0.0120749874893384
365.5,"MA","Overarching Conditions",2016,2016,0.000248007823720626
718.2,"OK","Overarching Conditions",2016,2016,0.00162321052735425
86.4,"AK","Reproductive Health",2016,2016,0.00113463851782591
734.3,"ME","Overarching Conditions",2016,2016,0.00253377262180526
218.2,"VA","Overarching Conditions",2016,2016,0.000350401071925377
5276,"NV","Overarching Conditions",2016,2016,0.00575687034356099
71.7,"NE","Reproductive Health",2016,2016,0.000169757222785094
354.6,"SC","Overarching Conditions",2016,2016,0.000747330222843505
844.8,"MI","Overarching Conditions",2016,2016,0.00029996364006076
496.9,"PA","Overarching Conditions",2016,2016,0.00040046588794252
10865,"KY","Overarching Conditions",2016,2016,0.00487182554324992
9020,"TN","Overarching Conditions",2016,2016,0.0133597637448715
327.8,"WI","Overarching Conditions",2016,2016,0.000195528996273133
342.6,"IN","Overarching Conditions",2016,2016,0.000532799285769027
303,"WA","Overarching Conditions",2016,2016,0.000256493972378951
334.9,"NJ","Overarching Conditions",2016,2016,0.000124964448659147
0.45,"ID","Overarching Conditions",2016,2016,3.38291458238408e-06
241.5,"DC","Overarching Conditions",2016,2016,0.00157231619298173
710.9,"RI","Overarching Conditions",2016,2016,0.00181234890028611
682.1,"DE","Overarching Conditions",2016,2016,0.00536661890656458
85,"MO","Reproductive Health",2016,2016,0.000141252310077669
470.9,"FL","Overarching Conditions",2016,2016,6.13449859643154e-05
473,"MN","Overarching Conditions",2016,2016,0.000395757092395902
36567,"FL","Overarching Conditions",2016,2016,0.00476364854907012
85.2,"MA","Reproductive Health",2016,2016,5.78119468700337e-05
596.7,"TX","Overarching Conditions",2016,2016,0.000349006405609875
3219,"NV","Overarching Conditions",2016,2016,0.00351238924107711
1848,"MO","Overarching Conditions",2016,2016,0.00307099140027686
384.8,"LA","Overarching Conditions",2016,2016,0.00089031244275034
911.1,"MO","Overarching Conditions",2016,2016,0.00151405858484429
891.3,"ID","Overarching Conditions",2016,2016,0.00670042614950873
1310,"SD","Overarching Conditions",2016,2016,0.00560011350703346
903,"OK","Overarching Conditions",2016,2016,0.00204087873322318
550.9,"VA","Overarching Conditions",2016,2016,0.000884674383701604
202.4,"MA","Overarching Conditions",2016,2016,0.000137337301015198
358.8,"NV","Overarching Conditions",2016,2016,0.000391502099937392
888.2,"WV","Overarching Conditions",2016,2016,0.00136449984950866
1020,"PA","Overarching Conditions",2016,2016,0.000822047103444095
1071,"MT","Overarching Conditions",2016,2016,0.00884563037009672
451,"FL","Overarching Conditions",2016,2016,5.87525773410623e-05
359.4,"MN","Overarching Conditions",2016,2016,0.000300708454560438
513.4,"WA","Overarching Conditions",2016,2016,0.000434600677951662
923.3,"MS","Overarching Conditions",2016,2016,0.0010771285775021
92,"MA","Reproductive Health",2016,2016,6.24260459159989e-05
766.4,"FL","Overarching Conditions",2016,2016,9.9840299942772e-05
733.6,"OH","Overarching Conditions",2016,2016,0.000636270298689964
738.2,"GA","Overarching Conditions",2016,2016,0.00102783972539553
500.1,"MA","Overarching Conditions",2016,2016,0.000339339843071642
295.5,"MO","Overarching Conditions",2016,2016,0.000491059501505309
949.5,"IA","Overarching Conditions",2016,2016,0.000972594629052816
604.8,"MT","Overarching Conditions",2016,2016,0.00499517950311344
87.9,"NY","Reproductive Health",2016,2016,1.53872469310569e-05
457,"KS","Overarching Conditions",2016,2016,0.00174934041827686
246.4,"NH","Overarching Conditions",2016,2016,0.00180014556047137
513.5,"NM","Overarching Conditions",2016,2016,0.00274800284144029
525.5,"ND","Overarching Conditions",2016,2016,0.00561289742357861
1930,"UT","Overarching Conditions",2016,2016,0.0128278896665899
90.6,"MI","Reproductive Health",2016,2016,3.21693960576526e-05
1142,"OK","Overarching Conditions",2016,2016,0.00258104486527229
816.1,"NV","Overarching Conditions",2016,2016,0.000890481783051577
91.7,"NE","Reproductive Health",2016,2016,0.000217109307243976
292.6,"IA","Overarching Conditions",2016,2016,0.000299716891480626
929.9,"KY","Overarching Conditions",2016,2016,0.000416963697438389
23,"AR","Reproductive Health",2016,2016,2.12095918774714e-05
686,"ND","Overarching Conditions",2016,2016,0.00732720767378673
78,"UT","Overarching Conditions",2016,2016,0.000518432846629021
811.1,"LA","Overarching Conditions",2016,2016,0.0018766435091341
90.6,"WY","Reproductive Health",2016,2016,0.00110927144006818
677.7,"NC","Overarching Conditions",2016,2016,0.000194840662945629
85.4,"CO","Reproductive Health",2016,2016,0.000110679238877796
819.4,"MD","Overarching Conditions",2016,2016,0.000445403141700036
524.5,"NY","Overarching Conditions",2016,2016,9.18158249754194e-05
565.4,"WI","Overarching Conditions",2016,2016,0.000337254711692585
715,"SC","Overarching Conditions",2016,2016,0.00150688412107475
216.8,"NY","Overarching Conditions",2016,2016,3.79517080165318e-05
521.7,"HI","Overarching Conditions",2016,2016,0.0043582951338553
564.6,"HI","Overarching Conditions",2016,2016,0.00471668283031378
793,"TX","Overarching Conditions",2016,2016,0.00046382114906759
83.8,"NE","Reproductive Health",2016,2016,0.000198405233882717
227,"PA","Overarching Conditions",2016,2016,0.00018294577694295
337.1,"NJ","Overarching Conditions",2016,2016,0.000125785355756938
92.9,"PA","Reproductive Health",2016,2016,7.48707606960357e-05
845.1,"GA","Overarching Conditions",2016,2016,0.00117668294761821
458.5,"HI","Overarching Conditions",2016,2016,0.00383032071855981
41.5,"AK","Reproductive Health",2016,2016,0.000544994195483508
0.43,"NH","Overarching Conditions",2016,2016,3.14148778816027e-06
1388,"ID","Overarching Conditions",2016,2016,0.0104344120896647
1127,"NE","Overarching Conditions",2016,2016,0.00266828995925803
1003,"DE","Overarching Conditions",2016,2016,0.00789139241062054
90.4,"HI","Reproductive Health",2016,2016,0.000755203910485947
541.6,"WI","Overarching Conditions",2016,2016,0.00032305828060259
914.3,"NC","Overarching Conditions",2016,2016,0.000262863830797091
1156,"WI","Overarching Conditions",2016,2016,0.00068954093865693
1499,"MN","Overarching Conditions",2016,2016,0.00125420693763521
90.7,"MO","Reproductive Health",2016,2016,0.00015072452381229
562.9,"MA","Overarching Conditions",2016,2016,0.000381952404849084
1138,"WV","Overarching Conditions",2016,2016,0.00174825583060218
69,"OK","Overarching Conditions",2016,2016,0.000155947544399114
11279,"GA","Overarching Conditions",2016,2016,0.015704421921886
6982,"SC","Overarching Conditions",2016,2016,0.0147147761305509
1113,"LA","Overarching Conditions",2016,2016,0.00257515007479503
92.4,"WA","Reproductive Health",2016,2016,7.82179638541752e-05
866.2,"OR","Overarching Conditions",2016,2016,0.00117420940543089
92.2,"AK","Reproductive Health",2016,2016,0.00121080638129107
1059,"OH","Overarching Conditions",2016,2016,0.00091849815473374
83.9,"NM","Reproductive Health",2016,2016,0.000448992090354119
91.9,"UT","Reproductive Health",2016,2016,0.000610820238528295
500,"MI","Overarching Conditions",2016,2016,0.000177535298331416
90.3,"NJ","Reproductive Health",2016,2016,3.36945049684115e-05
494.2,"MA","Overarching Conditions",2016,2016,0.00033533643360529
692.5,"MI","Overarching Conditions",2016,2016,0.000245886388189011
454.5,"DE","Overarching Conditions",2016,2016,0.00357591012026624
560.6,"VT","Overarching Conditions",2016,2016,0.00270582894730174
460,"IL","Overarching Conditions",2016,2016,0.000449099892029552
506.7,"NV","Overarching Conditions",2016,2016,0.000552882146149043
676.9,"KY","Overarching Conditions",2016,2016,0.000303519439505372
568.3,"SC","Overarching Conditions",2016,2016,0.00119770943497452
306,"NV","Overarching Conditions",2016,2016,0.000333889750782726
80.5,"WA","Reproductive Health",2016,2016,6.8144438206289e-05
418.1,"UT","Overarching Conditions",2016,2016,0.00277893298943069
4013,"WA","Overarching Conditions",2016,2016,0.00339706373319053
93.3,"WI","Reproductive Health",2016,2016,5.56523958275879e-05
294.6,"OR","Overarching Conditions",2016,2016,0.000399355911844771
353,"ND","Overarching Conditions",2016,2016,0.00377041444438297
494.4,"WY","Overarching Conditions",2016,2016,0.00605324282527272
782.4,"FL","Overarching Conditions",2016,2016,0.000101924648584583
599.5,"PA","Overarching Conditions",2016,2016,0.000483154155406603
9055,"VA","Overarching Conditions",2016,2016,0.014541162723576
1144,"MS","Overarching Conditions",2016,2016,0.00133459882233553
422.5,"IL","Overarching Conditions",2016,2016,0.000412488487788012
402,"SD","Overarching Conditions",2016,2016,0.0017185081143721
84.9,"RI","Reproductive Health",2016,2016,0.000216441724060052
0.49,"LA","Overarching Conditions",2016,2016,1.13371386940662e-06
362.1,"NH","Overarching Conditions",2016,2016,0.0026454249490531
706.3,"MS","Overarching Conditions",2016,2016,0.00082397477990873
92.8,"RI","Reproductive Health",2016,2016,0.000236581766699327
1357,"MS","Overarching Conditions",2016,2016,0.00158308619048017
688.5,"IN","Overarching Conditions",2016,2016,0.0010707306136952
479.7,"ID","Overarching Conditions",2016,2016,0.00360618694482143
482,"WA","Overarching Conditions",2016,2016,0.000408020114477408
264.6,"SC","Overarching Conditions",2016,2016,0.00055765250130962
350.1,"FL","Overarching Conditions",2016,2016,4.56081537186384e-05
0.47,"NC","Overarching Conditions",2016,2016,1.35126326670275e-07
488.3,"TX","Overarching Conditions",2016,2016,0.000285603867704545
385.3,"WI","Overarching Conditions",2016,2016,0.000229827096595601
574.5,"RI","Overarching Conditions",2016,2016,0.00146461449319788
371.1,"NJ","Overarching Conditions",2016,2016,0.000138472101813704
529.2,"IN","Overarching Conditions",2016,2016,0.000822992942291212
84.6,"VA","Reproductive Health",2016,2016,0.000135856694247878
84.3,"TX","Reproductive Health",2016,2016,4.93065862123554e-05
658.9,"KS","Overarching Conditions",2016,2016,0.0025221890625878
7615,"NC","Overarching Conditions",2016,2016,0.00218933399488117
12866,"NJ","Overarching Conditions",2016,2016,0.0048008139637163
732,"MT","Overarching Conditions",2016,2016,0.00604575297003809
556.7,"OR","Overarching Conditions",2016,2016,0.000754655248214473
325.1,"LA","Overarching Conditions",2016,2016,0.000752184446824677
265,"KS","Overarching Conditions",2016,2016,0.00101438776989796
738.1,"MO","Overarching Conditions",2016,2016,0.00122656858903915
691.1,"OH","Overarching Conditions",2016,2016,0.000599408946871093
1089,"NE","Overarching Conditions",2016,2016,0.00257832099878615
102,"RI","Overarching Conditions",2016,2016,0.00026003599357038
322.7,"KY","Overarching Conditions",2016,2016,0.000144697478399148
418.6,"VT","Overarching Conditions",2016,2016,0.00202044237841689
93.9,"MI","Reproductive Health",2016,2016,3.33411290266399e-05
175,"MI","Overarching Conditions",2016,2016,6.21373544159956e-05
240.7,"GA","Overarching Conditions",2016,2016,0.000335140912899898
915.1,"KY","Overarching Conditions",2016,2016,0.000410327432547446
81,"UT","Reproductive Health",2016,2016,0.000538372571499368
609.2,"MN","Overarching Conditions",2016,2016,0.000509715054307787
367.3,"NY","Overarching Conditions",2016,2016,6.42973355833585e-05
3536,"VA","Overarching Conditions",2016,2016,0.00567836017565597
90.8,"AK","Reproductive Health",2016,2016,0.00119242103493741
258.3,"DE","Overarching Conditions",2016,2016,0.00203224990993349
478.3,"PA","Overarching Conditions",2016,2016,0.000385475617232657
773.4,"MI","Overarching Conditions",2016,2016,0.000274611599459034
0.53,"DC","Overarching Conditions",2016,2016,3.45063181068454e-06
698.5,"NV","Overarching Conditions",2016,2016,0.000762163369025275
555,"MI","Overarching Conditions",2016,2016,0.000197064181147872
250.1,"SC","Overarching Conditions",2016,2016,0.000527093312840272
89,"MD","Reproductive Health",2016,2016,4.83779346000771e-05
1369,"WY","Overarching Conditions",2016,2016,0.0167615077423106
1107,"NV","Overarching Conditions",2016,2016,0.00120789527489045
1552,"NM","Overarching Conditions",2016,2016,0.00830555094433364
228.9,"NY","Overarching Conditions",2016,2016,4.00698614621039e-05
0.47,"AZ","Overarching Conditions",2016,2016,2.48552208505096e-07
339.1,"NE","Overarching Conditions",2016,2016,0.000802854592000352
83.9,"TX","Reproductive Health",2016,2016,4.90726285079077e-05
738,"PA","Overarching Conditions",2016,2016,0.000594775257197786
989.8,"MS","Overarching Conditions",2016,2016,0.00115470796708716
234.6,"NC","Overarching Conditions",2016,2016,6.74481622060566e-05
666.9,"FL","Overarching Conditions",2016,2016,8.68782568265066e-05
689.8,"IL","Overarching Conditions",2016,2016,0.000673454577221706
546.7,"ID","Overarching Conditions",2016,2016,0.00410986533819861
265.5,"MS","Overarching Conditions",2016,2016,0.000309734254659164
0.45,"MD","Overarching Conditions",2016,2016,2.44607534494772e-07
6019,"MD","Overarching Conditions",2016,2016,0.00327176166694229
7855,"IN","Overarching Conditions",2016,2016,0.0122158154982945
499.4,"HI","Overarching Conditions",2016,2016,0.00417200036390135
30,"MS","Overarching Conditions",2016,2016,3.49982208654423e-05
1184,"WV","Overarching Conditions",2016,2016,0.00181892346523109
20,"NH","Overarching Conditions",2016,2016,0.000146115711077222
271.6,"WA","Overarching Conditions",2016,2016,0.000229913408904697
352,"NC","Overarching Conditions",2016,2016,0.000101200993591355
0.48,"IL","Overarching Conditions",2016,2016,4.68625974291706e-07
654,"RI","Overarching Conditions",2016,2016,0.00166728960583362
6269,"FL","Overarching Conditions",2016,2016,0.000816673852219777
1086,"OK","Overarching Conditions",2016,2016,0.0024544787422817
87.4,"OK","Reproductive Health",2016,2016,0.000197533556238877
642.9,"NJ","Overarching Conditions",2016,2016,0.000239891442349853
6468,"LA","Overarching Conditions",2016,2016,0.0149650230761674
232.1,"IL","Overarching Conditions",2016,2016,0.000226600184652302
743.3,"TX","Overarching Conditions",2016,2016,0.000434751904289962
914.9,"KS","Overarching Conditions",2016,2016,0.003502125927093
837,"MO","Overarching Conditions",2016,2016,0.00139091980629423
631,"HI","Overarching Conditions",2016,2016,0.00527139012739638
344.5,"RI","Overarching Conditions",2016,2016,0.00087825882142153
235,"OH","Overarching Conditions",2016,2016,0.000203821592410226
201.2,"VA","Overarching Conditions",2016,2016,0.000323101263388569
92.7,"NM","Reproductive Health",2016,2016,0.000496085420450856
264,"OR","Overarching Conditions",2016,2016,0.000357874951551322
1541,"ME","Overarching Conditions",2016,2016,0.0053173683919405
32.1,"CO","Reproductive Health",2016,2016,4.16019153158928e-05
660.3,"NY","Overarching Conditions",2016,2016,0.000115588158686882
86.2,"OK","Reproductive Health",2016,2016,0.000194821425031936
660.6,"WA","Overarching Conditions",2016,2016,0.000559207650671733
73,"NE","Overarching Conditions",2016,2016,0.000172835108274921
6733,"GA","Overarching Conditions",2016,2016,0.00937475598901128
0.48,"US","Overarching Conditions",2016,2016,2.97911466157831e-08
591.4,"MA","Overarching Conditions",2016,2016,0.000401290908203497
7110,"MN","Overarching Conditions",2016,2016,0.00594890682227243
747,"KS","Overarching Conditions",2016,2016,0.00285942514759916
88.3,"MD","Reproductive Health",2016,2016,4.7997433990863e-05
304,"VA","Overarching Conditions",2016,2016,0.000488184811481735
756.7,"SD","Overarching Conditions",2016,2016,0.00323481365707803
8983,"PA","Overarching Conditions",2016,2016,0.00723965601003755
1034,"KY","Overarching Conditions",2016,2016,0.0004636417498132
471.8,"ND","Overarching Conditions",2016,2016,0.00503932446135945
603.7,"IA","Overarching Conditions",2016,2016,0.000618383757302986
681.8,"GA","Overarching Conditions",2016,2016,0.000949310653988993
111,"DC","Overarching Conditions",2016,2016,0.000722679492426384
0.55,"PR","Overarching Conditions",2016,2016,3.4579559707897e-05
81.5,"NJ","Reproductive Health",2016,2016,3.04108765772485e-05
1229,"DE","Overarching Conditions",2016,2016,0.0096695127344493
499.1,"FL","Overarching Conditions",2016,2016,6.50186504455082e-05
330,"MN","Overarching Conditions",2016,2016,0.000276109599345978
54,"UT","Overarching Conditions",2016,2016,0.000358915047666245
89.8,"TX","Reproductive Health",2016,2016,5.25235046485115e-05
89.5,"MA","Reproductive Health",2016,2016,6.07296859726293e-05
362.9,"LA","Overarching Conditions",2016,2016,0.000839642373893187
852,"NV","Overarching Conditions",2016,2016,0.000929653815904845
526.3,"MO","Overarching Conditions",2016,2016,0.000874601068163263
0.45,"DE","Overarching Conditions",2016,2016,3.54050506957053e-06
862,"ID","Overarching Conditions",2016,2016,0.00648016082225572
600.1,"IL","Overarching Conditions",2016,2016,0.000585880098275944
537.9,"HI","Overarching Conditions",2016,2016,0.00449363034790256
704.9,"NM","Overarching Conditions",2016,2016,0.00377228277104432
537,"NH","Overarching Conditions",2016,2016,0.00392320684242341
402.7,"KS","Overarching Conditions",2016,2016,0.00154148662240721
1570,"SD","Overarching Conditions",2016,2016,0.00671158641682637
406.6,"UT","Overarching Conditions",2016,2016,0.00270249737742769
819.4,"OK","Overarching Conditions",2016,2016,0.00185193359247295
4129,"MD","Overarching Conditions",2016,2016,0.00224441002206425
86.2,"LA","Reproductive Health",2016,2016,0.000199441092944593
640.9,"WI","Overarching Conditions",2016,2016,0.000382289608637739
0.44,"HI","Overarching Conditions",2016,2016,3.67577124572806e-06
25364,"FL","Overarching Conditions",2016,2016,0.00330421368443172
11718,"GA","Overarching Conditions",2016,2016,0.0163156677081886
683,"ME","Overarching Conditions",2016,2016,0.002356757048472
92.5,"MI","Reproductive Health",2016,2016,3.2844030191312e-05
6456,"SC","Overarching Conditions",2016,2016,0.0136062152246973
1027,"TN","Overarching Conditions",2016,2016,0.00152111722461009
