DataValue,LocationAbbr,Topic,YearEnd,YearStart,Percent
13.4,IN,Asthma,2016,2016,2.0839201486587765e-05
20.5,IL,Tobacco,2016,2016,2.0014234318708288e-05
44.7,IN,Arthritis,2016,2016,6.951584376496068e-05
78.3,IN,Cancer,2016,2016,0.00012176936391043448
80.6,IN,Cardiovascular Disease,2016,2016,0.00012534624177753536
42.9,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,4.1883446452321244e-05
3.7,IL,Overarching Conditions,2016,2016,3.612325218498569e-06
35.8,IN,Arthritis,2016,2016,5.5674881583570294e-05
82.3,IN,Cardiovascular Disease,2016,2016,0.00012799002107060994
54.8,IN,Chronic Obstructive Pulmonary Disease,2016,2016,8.522300309440369e-05
19.7,IN,Diabetes,2016,2016,3.06367365138641e-05
45.3,IL,Immunization,2016,2016,4.4226576323779776e-05
37.9,IN,Arthritis,2016,2016,5.894072659266241e-05
39.4,IN,Arthritis,2016,2016,6.12734730277282e-05
16.3,IN,Diabetes,2016,2016,2.5349177927714968e-05
35.7,IN,Cardiovascular Disease,2016,2016,5.5519365154565915e-05
77.1,IN,Cardiovascular Disease,2016,2016,0.00011990316676238184
55.6,IL,Oral Health,2016,2016,5.4282508688789306e-05
5.8,IN,Alcohol,2016,2016,9.019952882254406e-06
38.2,IL,Diabetes,2016,2016,3.7294817120714955e-05
76.7,IL,Diabetes,2016,2016,7.488252547536223e-05
47.0,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,4.5886293316062906e-05
32.1,IN,Arthritis,2016,2016,4.992077371040801e-05
59.2,IL,Diabetes,2016,2016,5.7797203495977104e-05
3.1,IN,Chronic Kidney Disease,2016,2016,4.821009299135976e-06
43.4,IL,Diabetes,2016,2016,4.237159850887511e-05
69.0,IN,Cancer,2016,2016,0.00010730633601302656
8.0,IN,Chronic Obstructive Pulmonary Disease,2016,2016,1.2441314320350905e-05
84.6,IN,Cancer,2016,2016,0.00013156689893771082
49.9,IL,Oral Health,2016,2016,4.8717575244075296e-05
25.8,IL,Diabetes,2016,2016,2.5188646118179213e-05
8.8,IN,Alcohol,2016,2016,1.3685445752385997e-05
12.9,IL,Mental Health,2016,2016,1.2594323059089607e-05
17.5,IN,Alcohol,2016,2016,2.7215375075767604e-05
6.5,IN,Asthma,2016,2016,1.010856788528511e-05
42.0,IN,Chronic Obstructive Pulmonary Disease,2016,2016,6.531690018184224e-05
5.2,IN,Diabetes,2016,2016,8.086854308228088e-06
2.2,IL,Overarching Conditions,2016,2016,2.1478690488369873e-06
64.5,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,6.297161529544803e-05
5.6,IN,Alcohol,2016,2016,8.708920024245632e-06
5.0,IN,Alcohol,2016,2016,7.775821450219316e-06
61.1,IL,Oral Health,2016,2016,5.965218131088178e-05
14.8,IL,Overarching Conditions,2016,2016,1.4449300873994276e-05
47.3,IN,Diabetes,2016,2016,7.355927091907472e-05
26.5,IN,Arthritis,2016,2016,4.121185368616237e-05
87.8,IN,Asthma,2016,2016,0.0001365434246658512
74.2,IN,Cancer,2016,2016,0.00011539319032125464
3.6,IL,Mental Health,2016,2016,3.514694807187797e-06
23.8,IN,Arthritis,2016,2016,3.701291010304394e-05
67.0,IL,Overarching Conditions,2016,2016,6.541237557821733e-05
21.2,IL,Tobacco,2016,2016,2.0697647197883693e-05
45.3,IN,Diabetes,2016,2016,7.0448942338987e-05
11.3,IN,Diabetes,2016,2016,1.7573356477495654e-05
36.4,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,3.5537469717121056e-05
34.9,IL,Immunization,2016,2016,3.407301354745948e-05
86.8,IN,Asthma,2016,2016,0.00013498826037580732
65.2,IL,Diabetes,2016,2016,6.365502817462344e-05
49.9,IL,Diabetes,2016,2016,4.8717575244075296e-05
23.3,IN,Alcohol,2016,2016,3.623532795802201e-05
33.4,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,3.260855737779789e-05
42.7,IN,Arthritis,2016,2016,6.640551518487296e-05
61.8,IN,Cancer,2016,2016,9.610915312471073e-05
43.8,IN,Arthritis,2016,2016,6.81161959039212e-05
42.3,IN,Chronic Obstructive Pulmonary Disease,2016,2016,6.578344946885541e-05
10.2,IN,Diabetes,2016,2016,1.5862675758447404e-05
67.5,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,6.590052763477119e-05
70.5,IN,Chronic Obstructive Pulmonary Disease,2016,2016,0.00010963908244809235
58.1,IL,Tobacco,2016,2016,5.6723268971558614e-05
59.1,IL,Diabetes,2016,2016,5.7699573084666335e-05
82.7,IN,Diabetes,2016,2016,0.00012861208678662748
94.1,IL,Overarching Conditions,2016,2016,9.187021704343657e-05
15.9,IN,Alcohol,2016,2016,2.4727112211697425e-05
18.2,IL,Overarching Conditions,2016,2016,1.7768734858560528e-05
8.9,IL,Overarching Conditions,2016,2016,8.68910660665872e-06
19.9,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,1.9428451850843655e-05
25.7,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,2.5091015706868437e-05
7.6,IN,Asthma,2016,2016,1.1819248604333359e-05
81.2,IN,Diabetes,2016,2016,0.0001262793403515617
16.1,IL,Tobacco,2016,2016,1.5718496221034316e-05
83.0,IN,Diabetes,2016,2016,0.00012907863607364064
58.4,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,5.701616020549093e-05
63.5,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,6.19953111823403e-05
3.4,IL,Mental Health,2016,2016,3.3194339845662525e-06
68.7,IL,Reproductive Health,2016,2016,6.707209257050046e-05
2.0,IL,Overarching Conditions,2016,2016,1.9526082262154425e-06
63.7,IL,Overarching Conditions,2016,2016,6.219057200496186e-05
62.0,IL,Diabetes,2016,2016,6.0530855012678725e-05
4.9,IL,Diabetes,2016,2016,4.783890154227835e-06
32.1,IN,Arthritis,2016,2016,4.992077371040801e-05
73.8,IN,Cancer,2016,2016,0.00011477112460523709
3.0,IL,Mental Health,2016,2016,2.9289123393231642e-06
45.9,IL,Diabetes,2016,2016,4.481235879164441e-05
14.3,IN,Asthma,2016,2016,2.2238849347627243e-05
66.1,IL,Oral Health,2016,2016,6.453370187642037e-05
63.7,IL,Overarching Conditions,2016,2016,6.219057200496186e-05
18.1,IN,Arthritis,2016,2016,2.8148473649793925e-05
42.5,IL,Older Adults,2016,2016,4.1492924807078155e-05
20.6,IL,Older Adults,2016,2016,2.011186473001906e-05
11.0,IN,Diabetes,2016,2016,1.7106807190482493e-05
40.7,IN,Chronic Obstructive Pulmonary Disease,2016,2016,6.329518660478524e-05
33.6,IN,Asthma,2016,2016,5.22535201454738e-05
64.0,IN,Diabetes,2016,2016,9.953051456280724e-05
38.8,IN,Asthma,2016,2016,6.034037445370189e-05
16.0,IN,Alcohol,2016,2016,2.488262864070181e-05
12.8,IL,Diabetes,2016,2016,1.2496692647778834e-05
3.0,IL,Mental Health,2016,2016,2.9289123393231642e-06
7.7,IN,Alcohol,2016,2016,1.1974765033337747e-05
65.6,IL,Oral Health,2016,2016,6.404554981986652e-05
79.2,IN,Cardiovascular Disease,2016,2016,0.00012316901177147397
39.1,IN,Cardiovascular Disease,2016,2016,6.080692374071505e-05
54.1,IN,Cardiovascular Disease,2016,2016,8.4134388091373e-05
49.2,IL,Diabetes,2016,2016,4.8034162364899894e-05
86.1,IN,Asthma,2016,2016,0.0001338996453727766
64.5,IN,Cancer,2016,2016,0.00010030809670782917
10.8,IL,Diabetes,2016,2016,1.0544084421563391e-05
30.8,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,3.0070166683717818e-05
43.6,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,4.256685933149665e-05
80.4,IL,Diabetes,2016,2016,7.84948506938608e-05
86.7,IN,Asthma,2016,2016,0.00013483274394680294
12.8,IN,Chronic Obstructive Pulmonary Disease,2016,2016,1.990610291256145e-05
71.1,IN,Cancer,2016,2016,0.00011057218102211865
55.6,IL,Oral Health,2016,2016,5.4282508688789306e-05
22.0,IN,Cardiovascular Disease,2016,2016,3.4213614380964986e-05
54.3,IL,Overarching Conditions,2016,2016,5.3013313341749264e-05
34.5,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,3.368249190221639e-05
12.1,IN,Chronic Obstructive Pulmonary Disease,2016,2016,1.8817487909530743e-05
65.5,IL,Oral Health,2016,2016,6.394791940855575e-05
53.3,IL,Oral Health,2016,2016,5.203700922864154e-05
5.7,IN,Alcohol,2016,2016,8.86443645325002e-06
70.6,IN,Diabetes,2016,2016,0.00010979459887709673
7.3,IN,Alcohol,2016,2016,1.13526993173202e-05
36.8,IL,Immunization,2016,2016,3.5927991362364145e-05
24.9,IN,Arthritis,2016,2016,3.8723590822092186e-05
9.7,IL,Older Adults,2016,2016,9.470149897144897e-06
19.0,IL,Tobacco,2016,2016,1.8549778149046705e-05
41.0,IN,Chronic Obstructive Pulmonary Disease,2016,2016,6.376173589179839e-05
85.2,IN,Asthma,2016,2016,0.00013249999751173714
40.6,IL,Immunization,2016,2016,3.963794699217349e-05
36.5,IL,Immunization,2016,2016,3.563510012843183e-05
76.1,IN,Cancer,2016,2016,0.00011834800247233797
8.3,IN,Chronic Obstructive Pulmonary Disease,2016,2016,1.2907863607364064e-05
20.2,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,1.972134308477597e-05
2.3,IL,Overarching Conditions,2016,2016,2.245499460147759e-06
69.3,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,6.765787503836508e-05
60.4,IL,Diabetes,2016,2016,5.896876843170637e-05
65.3,IN,Arthritis,2016,2016,0.00010155222813986425
25.7,IL,Overarching Conditions,2016,2016,2.5091015706868437e-05
0.0,IL,Tobacco,2016,2016,0.0
41.5,IL,Older Adults,2016,2016,4.0516620693970434e-05
12.8,IL,Overarching Conditions,2016,2016,1.2496692647778834e-05
61.2,IL,Overarching Conditions,2016,2016,5.974981172219255e-05
55.6,IL,Diabetes,2016,2016,5.4282508688789306e-05
30.0,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,2.928912339323164e-05
28.3,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,2.7629406400948514e-05
30.1,IN,Chronic Obstructive Pulmonary Disease,2016,2016,4.681044513032028e-05
34.1,IN,Arthritis,2016,2016,5.3031102290495736e-05
38.9,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,3.797822999989036e-05
3.4,IN,Alcohol,2016,2016,5.287558586149134e-06
21.6,IN,Arthritis,2016,2016,3.359154866494744e-05
39.3,IN,Asthma,2016,2016,6.111795659872381e-05
45.4,IN,Chronic Obstructive Pulmonary Disease,2016,2016,7.060445876799139e-05
69.0,IL,Overarching Conditions,2016,2016,6.736498380443278e-05
16.1,IN,Alcohol,2016,2016,2.5038145069706197e-05
17.8,IL,Oral Health,2016,2016,1.737821321331744e-05
27.9,IN,Chronic Obstructive Pulmonary Disease,2016,2016,4.338908369222378e-05
74.0,IN,Asthma,2016,2016,0.00011508215746324587
2.8,IL,Tobacco,2016,2016,2.7336515167016195e-06
20.5,IL,Older Adults,2016,2016,2.0014234318708288e-05
12.7,IN,Diabetes,2016,2016,1.975058648355706e-05
41.9,IN,Asthma,2016,2016,6.516138375283787e-05
34.5,IN,Arthritis,2016,2016,5.365316800651328e-05
15.2,IN,Chronic Obstructive Pulmonary Disease,2016,2016,2.3638497208666718e-05
1.1,IL,Overarching Conditions,2016,2016,1.0739345244184937e-06
37.3,IN,Arthritis,2016,2016,5.800762801863609e-05
4.0,IL,Overarching Conditions,2016,2016,3.905216452430885e-06
24.0,IL,Diabetes,2016,2016,2.3431298714585314e-05
30.1,IL,Overarching Conditions,2016,2016,2.9386753804542413e-05
65.3,IN,Chronic Obstructive Pulmonary Disease,2016,2016,0.00010155222813986425
78.9,IL,Diabetes,2016,2016,7.703039452419923e-05
25.9,IN,Arthritis,2016,2016,4.027875511213605e-05
62.3,IL,Tobacco,2016,2016,6.082374624661104e-05
66.0,IN,Cancer,2016,2016,0.00010264084314289496
9.9,IN,Diabetes,2016,2016,1.5396126471434247e-05
39.8,IL,Diabetes,2016,2016,3.885690370168731e-05
13.6,IN,Asthma,2016,2016,2.1150234344596536e-05
34.2,IL,Tobacco,2016,2016,3.3389600668284075e-05
8.7,IL,Tobacco,2016,2016,8.493845784037175e-06
48.8,IN,Diabetes,2016,2016,7.589201735414052e-05
33.4,IL,Tobacco,2016,2016,3.260855737779789e-05
20.4,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,1.9916603907397516e-05
59.6,IL,Oral Health,2016,2016,5.818772514122019e-05
62.6,IN,Asthma,2016,2016,9.735328455674583e-05
28.0,IL,Tobacco,2016,2016,2.7336515167016197e-05
24.9,IL,Overarching Conditions,2016,2016,2.430997241638226e-05
67.4,IL,Overarching Conditions,2016,2016,6.580289722346042e-05
73.3,IN,Cancer,2016,2016,0.00011399354246021517
77.0,IL,Diabetes,2016,2016,7.517541670929455e-05
4.9,IN,Alcohol,2016,2016,7.6203050212149295e-06
36.3,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,3.543983930581028e-05
3.1,IL,Tobacco,2016,2016,3.0265427506339364e-06
33.2,IN,Arthritis,2016,2016,5.163145442945626e-05
61.5,IL,Diabetes,2016,2016,6.004270295612486e-05
2.3,IL,Overarching Conditions,2016,2016,2.245499460147759e-06
67.5,IL,Overarching Conditions,2016,2016,6.590052763477119e-05
3.8,IL,Overarching Conditions,2016,2016,3.709955629809341e-06
36.6,IN,Diabetes,2016,2016,5.6919013015605393e-05
13.1,IL,Oral Health,2016,2016,1.278958388171115e-05
62.2,IN,Cancer,2016,2016,9.673121884072829e-05
7.7,IN,Chronic Obstructive Pulmonary Disease,2016,2016,1.1974765033337747e-05
24.1,IL,Diabetes,2016,2016,2.3528929125896086e-05
1.9,IL,Overarching Conditions,2016,2016,1.8549778149046706e-06
8.5,IN,Alcohol,2016,2016,1.3218896465372836e-05
18.5,IN,Alcohol,2016,2016,2.8770539365811468e-05
16.3,IL,Tobacco,2016,2016,1.591375704365586e-05
2.6,IN,Chronic Kidney Disease,2016,2016,4.043427154114044e-06
11.5,IN,Diabetes,2016,2016,1.7884389335504425e-05
31.6,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,3.0851209974204e-05
31.9,IL,Overarching Conditions,2016,2016,3.114410120813631e-05
1.3,IL,Mental Health,2016,2016,1.2691953470400378e-06
5.9,IL,Diabetes,2016,2016,5.760194267335556e-06
23.4,IL,Diabetes,2016,2016,2.2845516246720678e-05
9.0,IL,Overarching Conditions,2016,2016,8.786737017969492e-06
62.5,IL,Oral Health,2016,2016,6.101900706923258e-05
49.5,IL,Diabetes,2016,2016,4.832705359883221e-05
53.0,IN,Diabetes,2016,2016,8.242370737232474e-05
3.5,KS,Alcohol,2016,2016,1.3397574319407052e-05
51.5,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,5.027966182504765e-05
34.3,IN,Arthritis,2016,2016,5.33421351485045e-05
3.7,IL,Mental Health,2016,2016,3.612325218498569e-06
2.3,IN,Chronic Kidney Disease,2016,2016,3.576877867100885e-06
42.4,IN,Chronic Obstructive Pulmonary Disease,2016,2016,6.593896589785979e-05
23.9,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,2.333366830327454e-05
53.0,IL,Oral Health,2016,2016,5.174411799470923e-05
94.3,IL,Overarching Conditions,2016,2016,9.206547786605812e-05
43.9,IN,Diabetes,2016,2016,6.82717123329256e-05
6.9,IL,Mental Health,2016,2016,6.736498380443278e-06
6.7,IN,Asthma,2016,2016,1.0419600743293882e-05
0.7,IN,Tobacco,2016,2016,1.088615003030704e-06
31.2,IN,Cardiovascular Disease,2016,2016,4.852112584936853e-05
52.7,IN,Chronic Obstructive Pulmonary Disease,2016,2016,8.19571580853116e-05
49.4,IN,Arthritis,2016,2016,7.682511592816683e-05
39.0,IN,Arthritis,2016,2016,6.065140731171066e-05
40.0,IL,Older Adults,2016,2016,3.9052164524308854e-05
11.4,IN,Diabetes,2016,2016,1.772887290650004e-05
55.5,IN,Cardiovascular Disease,2016,2016,8.631161809743441e-05
69.2,IL,Reproductive Health,2016,2016,6.756024462705431e-05
69.2,IN,Chronic Obstructive Pulmonary Disease,2016,2016,0.00010761736887103533
52.8,IN,Cancer,2016,2016,8.211267451431597e-05
64.0,IL,Diabetes,2016,2016,6.248346323889416e-05
64.6,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,6.306924570675879e-05
16.2,IN,Diabetes,2016,2016,2.5193661498710582e-05
5.6,IN,Alcohol,2016,2016,8.708920024245632e-06
43.5,IN,Cardiovascular Disease,2016,2016,6.764964661690805e-05
67.5,IL,Tobacco,2016,2016,6.590052763477119e-05
3.9,IL,Diabetes,2016,2016,3.8075860411201134e-06
67.8,IL,Oral Health,2016,2016,6.619341886870351e-05
3.8,IL,Mental Health,2016,2016,3.709955629809341e-06
73.4,IN,Cancer,2016,2016,0.00011414905888921956
31.0,IN,Arthritis,2016,2016,4.821009299135976e-05
27.5,IL,Diabetes,2016,2016,2.6848363110462337e-05
9.5,IL,Diabetes,2016,2016,9.274889074523353e-06
3.4,IN,Chronic Kidney Disease,2016,2016,5.287558586149134e-06
8.7,IN,Alcohol,2016,2016,1.3529929323381607e-05
65.1,IL,Oral Health,2016,2016,6.355739776331266e-05
64.0,IL,Overarching Conditions,2016,2016,6.248346323889416e-05
3.7,IL,Overarching Conditions,2016,2016,3.612325218498569e-06
4.2,IL,Mental Health,2016,2016,4.10047727505243e-06
63.1,IN,Diabetes,2016,2016,9.813086670176777e-05
75.0,IN,Cancer,2016,2016,0.00011663732175328973
28.4,IN,Asthma,2016,2016,4.416666583724571e-05
4.8,IN,Alcohol,2016,2016,7.464788592210543e-06
10.6,IN,Chronic Obstructive Pulmonary Disease,2016,2016,1.6484741474464947e-05
60.5,IL,Tobacco,2016,2016,5.906639884301714e-05
45.6,IL,Diabetes,2016,2016,4.4519467557712096e-05
34.9,IN,Arthritis,2016,2016,5.427523372253082e-05
32.9,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,3.2120405321244034e-05
58.5,IN,Diabetes,2016,2016,9.0977110967566e-05
4.8,IL,Overarching Conditions,2016,2016,4.6862597429170625e-06
35.2,IN,Arthritis,2016,2016,5.4741783009543986e-05
9.3,IL,Overarching Conditions,2016,2016,9.07962825190181e-06
6.4,IN,Asthma,2016,2016,9.953051456280725e-06
13.0,IL,Tobacco,2016,2016,1.2691953470400377e-05
7.5,IN,Chronic Obstructive Pulmonary Disease,2016,2016,1.1663732175328973e-05
57.6,IN,Cardiovascular Disease,2016,2016,8.957746310652652e-05
12.4,IN,Arthritis,2016,2016,1.9284037196543904e-05
20.3,IL,Older Adults,2016,2016,1.9818973496086744e-05
11.5,IL,Mental Health,2016,2016,1.1227497300738796e-05
27.6,IN,Diabetes,2016,2016,4.292253440521062e-05
33.2,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,3.2413296555176354e-05
31.2,IN,Cardiovascular Disease,2016,2016,4.852112584936853e-05
40.2,IN,Chronic Obstructive Pulmonary Disease,2016,2016,6.25176044597633e-05
71.6,IN,Cancer,2016,2016,0.00011134976316714059
87.0,IL,Reproductive Health,2016,2016,8.493845784037175e-05
82.2,IN,Diabetes,2016,2016,0.00012783450464160556
88.5,IL,Overarching Conditions,2016,2016,8.640291401003334e-05
11.5,IN,Diabetes,2016,2016,1.7884389335504425e-05
47.0,IN,Chronic Obstructive Pulmonary Disease,2016,2016,7.309272163206156e-05
37.4,IL,Oral Health,2016,2016,3.651377383022878e-05
59.1,IL,Diabetes,2016,2016,5.7699573084666335e-05
43.9,IN,Arthritis,2016,2016,6.82717123329256e-05
29.3,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,2.8605710514056236e-05
57.7,IL,"Nutrition, Physical Activity, and Weight Status",2016,2016,5.6332747326315525e-05
2.4,IL,Overarching Conditions,2016,2016,2.3431298714585312e-06
17.5,IL,Overarching Conditions,2016,2016,1.7085321979385123e-05
19.1,KS,Alcohol,2016,2016,7.311247700019278e-05
77.8,IN,Overarching Conditions,2016,2016,0.00012099178176541254
29.2,IN,"Nutrition, Physical Activity, and Weight Status",2016,2016,4.54107972692808e-05
18.2,IN,Oral Health,2016,2016,2.8303990078798308e-05
18.5,KS,Arthritis,2016,2016,7.081574997400871e-05
3.8,IN,Mental Health,2016,2016,5.9096243021666796e-06
31.3,KS,"Nutrition, Physical Activity, and Weight Status",2016,2016,0.00011981259319926878
39.4,IN,Diabetes,2016,2016,6.12734730277282e-05
32.5,IN,"Nutrition, Physical Activity, and Weight Status",2016,2016,5.054283942642555e-05
19.3,IN,Overarching Conditions,2016,2016,3.0014670797846558e-05
36.6,IN,Overarching Conditions,2016,2016,5.6919013015605393e-05
42.2,KS,Asthma,2016,2016,0.00016153646750827932
60.2,IN,Oral Health,2016,2016,9.362089026064056e-05
41.5,IN,Immunization,2016,2016,6.453931803682032e-05
33.3,KS,Immunization,2016,2016,0.00012746834995321565
39.8,KS,Cardiovascular Disease,2016,2016,0.00015234955940354305
8.9,KS,Chronic Obstructive Pulmonary Disease,2016,2016,3.406811755506365e-05
3.6,IN,Mental Health,2016,2016,5.598591444157907e-06
88.0,KS,Asthma,2016,2016,0.00033685329717366303
78.8,KS,Cancer,2016,2016,0.0003016368161055073
56.0,IN,Tobacco,2016,2016,8.708920024245633e-05
61.5,KS,Asthma,2016,2016,0.00023541452018386677
27.3,KS,Arthritis,2016,2016,0.00010450107969137501
52.0,KS,Diabetes,2016,2016,0.00019904967560261907
11.4,KS,Chronic Obstructive Pulmonary Disease,2016,2016,4.363781349749726e-05
40.7,IN,Older Adults,2016,2016,6.329518660478524e-05
32.1,IN,Immunization,2016,2016,4.992077371040801e-05
19.0,IN,Older Adults,2016,2016,2.95481215108334e-05
80.2,KS,Diabetes,2016,2016,0.0003069958458332702
40.6,KS,Arthritis,2016,2016,0.00015541186210512182
3.6,KS,Mental Health,2016,2016,1.3780362157104397e-05
32.6,IN,"Nutrition, Physical Activity, and Weight Status",2016,2016,5.0698355855429936e-05
17.2,IN,Overarching Conditions,2016,2016,2.6748825788754443e-05
2.1,IN,Overarching Conditions,2016,2016,3.2658450090921125e-06
44.5,KS,Asthma,2016,2016,0.00017034058777531824
14.0,IN,Overarching Conditions,2016,2016,2.1772300060614082e-05
26.0,IN,Tobacco,2016,2016,4.043427154114044e-05
46.8,KS,Diabetes,2016,2016,0.00017914470804235714
15.7,KS,Alcohol,2016,2016,6.009769051848306e-05
7.6,KS,Alcohol,2016,2016,2.9091875664998167e-05
20.6,KS,Arthritis,2016,2016,7.885429456565294e-05
32.9,KS,Diabetes,2016,2016,0.0001259371986024263
52.8,KS,Chronic Obstructive Pulmonary Disease,2016,2016,0.00020211197830419781
3.9,KS,Mental Health,2016,2016,1.4928725670196429e-05
18.8,IN,Tobacco,2016,2016,2.9237088652824625e-05
55.2,KS,"Nutrition, Physical Activity, and Weight Status",2016,2016,0.00021129888640893408
12.1,KS,Asthma,2016,2016,4.6317328361378666e-05
78.9,KS,"Nutrition, Physical Activity, and Weight Status",2016,2016,0.0003020196039432047
57.5,IN,Oral Health,2016,2016,8.942194667752212e-05
2.6,IN,Overarching Conditions,2016,2016,4.043427154114044e-06
40.7,KS,Chronic Obstructive Pulmonary Disease,2016,2016,0.00015579464994281916
24.7,IN,Tobacco,2016,2016,3.8412557964083415e-05
2.2,KS,Chronic Kidney Disease,2016,2016,8.421332429341576e-06
79.5,KS,Cancer,2016,2016,0.00030431633096938873
42.0,IN,Oral Health,2016,2016,6.531690018184224e-05
31.3,KS,"Nutrition, Physical Activity, and Weight Status",2016,2016,0.00011981259319926878
67.0,IN,Tobacco,2016,2016,0.00010419600743293883
47.9,IN,Diabetes,2016,2016,7.449236949310104e-05
67.3,KS,Cancer,2016,2016,0.0002576162147703127
4.8,KS,Alcohol,2016,2016,1.837381620947253e-05
71.5,IN,"Nutrition, Physical Activity, and Weight Status",2016,2016,0.00011119424673813621
30.5,KS,"Nutrition, Physical Activity, and Weight Status",2016,2016,0.00011675029049769002
32.9,KS,"Nutrition, Physical Activity, and Weight Status",2016,2016,0.0001259371986024263
4.5,KS,Alcohol,2016,2016,1.7225452696380496e-05
20.8,IN,"Nutrition, Physical Activity, and Weight Status",2016,2016,3.234741723291235e-05
24.2,KS,Alcohol,2016,2016,9.263465672275733e-05
4.5,IN,Tobacco,2016,2016,6.998239305197384e-06
6.1,KS,Chronic Obstructive Pulmonary Disease,2016,2016,2.3350058099538003e-05
16.3,KS,Diabetes,2016,2016,6.239441754466714e-05
27.4,KS,Arthritis,2016,2016,0.00010488386752907235
62.0,KS,Diabetes,2016,2016,0.0002373284593723535
43.6,IN,"Nutrition, Physical Activity, and Weight Status",2016,2016,6.780516304591243e-05
45.1,KS,Cancer,2016,2016,0.0001726373148015023
18.3,IN,Oral Health,2016,2016,2.8459506507802697e-05
48.3,IN,"Nutrition, Physical Activity, and Weight Status",2016,2016,7.511443520911858e-05
60.3,IN,Oral Health,2016,2016,9.377640668964494e-05
18.5,IN,Overarching Conditions,2016,2016,2.8770539365811468e-05
13.1,IN,Mental Health,2016,2016,2.0372652199574607e-05
19.3,IN,Oral Health,2016,2016,3.0014670797846558e-05
30.9,KS,"Nutrition, Physical Activity, and Weight Status",2016,2016,0.0001182814418484794
42.1,KS,Immunization,2016,2016,0.00016115367967058198
32.6,KS,Arthritis,2016,2016,0.00012478883508933427
41.7,KS,Arthritis,2016,2016,0.00015962252831979262
51.8,KS,Diabetes,2016,2016,0.00019828409992722436
75.2,KS,Cancer,2016,2016,0.00028785645394840297
49.6,KS,Diabetes,2016,2016,0.0001898627674978828
51.3,IN,"Nutrition, Physical Activity, and Weight Status",2016,2016,7.977992807925017e-05
28.3,KS,Arthritis,2016,2016,0.00010832895806834845
24.9,IN,"Nutrition, Physical Activity, and Weight Status",2016,2016,3.8723590822092186e-05
85.2,KS,Diabetes,2016,2016,0.0003261352377181374
31.9,IN,Tobacco,2016,2016,4.960974085239923e-05
31.5,KS,"Nutrition, Physical Activity, and Weight Status",2016,2016,0.00012057816887466346
59.8,IN,Overarching Conditions,2016,2016,9.2998824544623e-05
11.4,KS,Diabetes,2016,2016,4.363781349749726e-05
71.7,KS,Chronic Obstructive Pulmonary Disease,2016,2016,0.0002744588796289959
84.7,KS,Cardiovascular Disease,2016,2016,0.0003242212985296507
67.9,KS,Cancer,2016,2016,0.00025991294179649686
39.4,KS,Asthma,2016,2016,0.00015081840805275366
11.3,KS,Mental Health,2016,2016,4.325502565979991e-05
5.2,KS,Alcohol,2016,2016,1.9904967560261906e-05
41.0,IN,Oral Health,2016,2016,6.376173589179839e-05
31.2,KS,"Nutrition, Physical Activity, and Weight Status",2016,2016,0.00011942980536157143
16.3,KS,Alcohol,2016,2016,6.239441754466714e-05
2.9,KS,Chronic Kidney Disease,2016,2016,1.1100847293222987e-05
5.9,KS,Alcohol,2016,2016,2.2584482424143316e-05
4.2,IN,Overarching Conditions,2016,2016,6.531690018184225e-06
89.5,IN,Overarching Conditions,2016,2016,0.00013918720395892574
79.3,KS,Cancer,2016,2016,0.00030355075529399405
66.3,IN,Oral Health,2016,2016,0.00010310739242990812
9.5,KS,Diabetes,2016,2016,3.636484458124771e-05
5.3,KS,Alcohol,2016,2016,2.028775539795925e-05
73.2,KS,"Nutrition, Physical Activity, and Weight Status",2016,2016,0.00028020069719445606
3.5,IN,Overarching Conditions,2016,2016,5.443075015153521e-06
30.0,KS,Arthritis,2016,2016,0.00011483635130920331
25.0,KS,Arthritis,2016,2016,9.569695942433609e-05
44.4,KS,Arthritis,2016,2016,0.00016995779993762088
16.4,IN,Mental Health,2016,2016,2.5504694356719354e-05
